Station Code,DateTimeStamp,TSS,F_TSS,TURB_N,F_TURB_N,SECCHI,F_SECCHI
gtmpinut,7/12/2022 9:35,42,<0>,,<-1>,0.7,<0>
gtmpinut,7/12/2022 9:37,40,<0>,,<-1>,0.7,<0>
gtmpcnut,7/12/2022 11:15,17,<-3> (CSM),,<-1>,0.4,<0>
gtmpcnut,7/12/2022 11:16,16,<-3> (CSM),,<-1>,0.4,<0>
gtmpcnut,7/25/2022 8:30,23,<0>,,<-1>,,<-1>
gtmpcnut,7/25/2022 11:00,29,<0>,,<-1>,,<-1>
gtmpcnut,7/25/2022 13:30,22,<0>,,<-1>,,<-1>
gtmpcnut,7/25/2022 16:00,21,<0>,,<-1>,,<-1>
gtmpcnut,7/25/2022 18:30,23,<0>,,<-1>,,<-1>
gtmpcnut,7/25/2022 21:00,60,<0>,,<-1>,,<-1>
gtmpcnut,7/25/2022 23:30,18,<0>,,<-1>,,<-1>
gtmpcnut,7/26/2022 2:00,23,<0>,,<-1>,,<-1>
gtmpcnut,7/26/2022 4:30,12,<0>,,<-1>,,<-1>
gtmpcnut,7/26/2022 7:00,12,<0>,,<-1>,,<-1>
gtmpcnut,7/26/2022 9:30,24,<0>,,<-1>,,<-1>
gtmfmnut,8/9/2022 6:49,9,<1> (CSM),,<-1>,1.2,<0>
gtmfmnut,8/9/2022 6:51,9,<0>,,<-1>,1.2,<0>
gtmssnut,8/9/2022 7:55,13,<0>,,<-1>,1,<0>
gtmssnut,8/9/2022 7:56,15,<0>,,<-1>,1,<0>
gtmpinut,8/9/2022 9:13,22,<0>,,<-1>,0.6,<0>
gtmpinut,8/9/2022 9:15,21,<0>,,<-1>,0.6,<0>
gtmpcnut,8/9/2022 9:36,15,<0>,,<-1>,0.4,<0>
gtmpcnut,8/9/2022 9:39,14,<0>,,<-1>,0.4,<0>
gtmpcnut,8/22/2022 9:00,19,<1> (CSM),,<-1>, ,<-1>  
gtmpcnut,8/22/2022 11:30,12,<0>,,<-1>, ,<-1>  
gtmpcnut,8/22/2022 14:00,13,<0>,,<-1>, ,<-1>  
gtmpcnut,8/22/2022 16:30,50,<0>,,<-1>, ,<-1>  
gtmpcnut,8/22/2022 19:00,39,<0>,,<-1>, ,<-1>  
gtmpcnut,8/22/2022 21:30,22,<0>,,<-1>, ,<-1>  
gtmpcnut,8/23/2022 0:00,21,<0>,,<-1>, ,<-1>  
gtmpcnut,8/23/2022 2:30,18,<0>,,<-1>, ,<-1>  
gtmpcnut,8/23/2022 5:00,14,<1> (CSM),,<-1>, ,<-1>  
gtmpcnut,8/23/2022 7:30,18,<0>,,<-1>, ,<-1>  
gtmpcnut,8/23/2022 10:00,24,<0>,,<-1>, ,<-1>  
gtmfmnut,9/12/2022 10:10,5,<0>,,<-1>,1.7,<0>
gtmfmnut,9/12/2022 10:13,4,<0>,,<-1>,1.7,<0>
gtmssnut,9/12/2022 11:06,7,<0>,,<-1>,1.4,<0>
gtmssnut,9/12/2022 11:09,8,<0>,,<-1>,1.4,<0>
gtmpinut,9/12/2022 12:15,8,<0>,,<-1>,0.7,<0>
gtmpinut,9/12/2022 12:18,8,<0>,,<-1>,0.7,<0>
gtmpcnut,9/12/2022 13:31,14,<0>,,<-1>,0.4,<0>
gtmpcnut,9/12/2022 13:33,14,<1> (CSM),,<-1>,0.4,<0>
gtmpcnut,9/26/2022 8:30,10,<0>,,<-1>, ,<-1>  
gtmpcnut,9/26/2022 11:00,15,<0>,,<-1>, ,<-1>  
gtmpcnut,9/26/2022 13:30,5,<0>,,<-1>, ,<-1>  
gtmpcnut,9/26/2022 16:00,9,<0>,,<-1>, ,<-1>  
gtmpcnut,9/26/2022 18:30,3,<0>,,<-1>, ,<-1>  
gtmpcnut,9/26/2022 21:00,8,<0>,,<-1>, ,<-1>  
gtmpcnut,9/26/2022 23:30,17,<0>,,<-1>, ,<-1>  
gtmpcnut,9/27/2022 2:00,16,<0>,,<-1>, ,<-1>  
gtmpcnut,9/27/2022 4:30,11,<0>,,<-1>, ,<-1>  
gtmpcnut,9/27/2022 7:00,5,<0>,,<-1>, ,<-1>  
gtmpcnut,9/27/2022 9:30,19,<1> (CSM),,<-1>, ,<-1>  
gtmfmnut,10/10/2022 8:42,5,<0>,,<-1>,1.1,<0>
gtmfmnut,10/10/2022 8:44,6,<0>,,<-1>,1.1,<0>
gtmssnut,10/10/2022 9:40,12,<0>,,<-1>,1.4,<0>
gtmssnut,10/10/2022 9:43,13,<0>,,<-1>,1.4,<0>
gtmpinut,10/10/2022 11:00,10,<0>,,<-1>,0.9,<0>
gtmpinut,10/10/2022 11:03,11,<0>,,<-1>,0.9,<0>
gtmpcnut,10/10/2022 12:45,6,<0>,,<-1>,0.2,<0>
gtmpcnut,10/10/2022 12:48,6,<0>,,<-1>,0.2,<0>
gtmpcnut,10/24/2022 8:30,10,<0>,,<-1>, ,<-1>
gtmpcnut,10/24/2022 11:00,10,<0>,,<-1>, ,<-1>
gtmpcnut,10/24/2022 13:30,13,<0>,,<-1>, ,<-1>
gtmpcnut,10/24/2022 16:00,10,<0>,,<-1>, ,<-1>
gtmpcnut,10/24/2022 18:30,5,<0>,,<-1>, ,<-1>
gtmpcnut,10/24/2022 21:00,16,<0>,,<-1>, ,<-1>
gtmpcnut,10/24/2022 23:30,7,<0>,,<-1>, ,<-1>
gtmpcnut,10/25/2022 2:00,8,<0>,,<-1>, ,<-1>
gtmpcnut,10/25/2022 4:30,6,<0>,,<-1>, ,<-1>
gtmpcnut,10/25/2022 7:00,5,<0>,,<-1>, ,<-1>
gtmpcnut,10/25/2022 9:30,14,<0>,,<-1>, ,<-1>
gtmfmnut,11/8/2022 9:03,12,<0>,,<-1>,1,<0>
gtmfmnut,11/8/2022 9:05,12,<0>,,<-1>,1,<0>
gtmssnut,11/8/2022 10:12,13,<0>,,<-1>,1.1,<0>
gtmssnut,11/8/2022 10:14,14,<0>,,<-1>,1.1,<0>
gtmpinut,11/8/2022 11:51,10,<0>,,<-1>,1,<0>
gtmpinut,11/8/2022 11:53,10,<0>,,<-1>,1,<0>
gtmpcnut,11/8/2022 13:00,8,<0>,,<-1>,0.2,<0>
gtmpcnut,11/8/2022 13:02,9,<0>,,<-1>,0.2,<0>
gtmpcnut,11/14/2022 9:30,3,<0>,,<-1>, ,<-1>  
gtmpcnut,11/14/2022 12:00,3,<0>,,<-1>, ,<-1>  
gtmpcnut,11/14/2022 14:30,7,<0>,,<-1>, ,<-1>  
gtmpcnut,11/14/2022 17:00,7,<0>,,<-1>, ,<-1>  
gtmpcnut,11/14/2022 19:30,4,<0>,,<-1>, ,<-1>  
gtmpcnut,11/14/2022 22:00,3,<0>,,<-1>, ,<-1>  
gtmpcnut,11/15/2022 0:30,2,<0>,,<-1>, ,<-1>  
gtmpcnut,11/15/2022 3:00,9,<0>,,<-1>, ,<-1>  
gtmpcnut,11/15/2022 5:30,5,<0>,,<-1>, ,<-1>  
gtmpcnut,11/15/2022 8:00,3,<0>,,<-1>, ,<-1>  
gtmpcnut,11/15/2022 10:30,3,<0>,,<-1>, ,<-1>  
gtmfmnut,12/6/2022 8:38,7,<0>,,<-1>,1.4,<0>
gtmfmnut,12/6/2022 8:40,7,<0>,,<-1>,1.4,<0>
gtmssnut,12/6/2022 9:28,7,<0>,,<-1>,1.5,<0>
gtmssnut,12/6/2022 9:30,6,<0>,,<-1>,1.5,<0>
gtmpinut,12/6/2022 10:29,10,<0>,,<-1>,0.8,<0>
gtmpinut,12/6/2022 10:30,10,<0>,,<-1>,0.8,<0>
gtmpcnut,12/6/2022 11:46,6,<0>,,<-1>,0.8,<0>
gtmpcnut,12/6/2022 11:49,6,<0>,,<-1>,0.8,<0>
gtmpcnut,12/12/2022 9:30,4,<0>,,<-1>,,<-1>
gtmpcnut,12/12/2022 12:00,15,<0>,,<-1>,,<-1>
gtmpcnut,12/12/2022 14:30,13,<0>,,<-1>,,<-1>
gtmpcnut,12/12/2022 17:00,19,<0>,,<-1>,,<-1>
gtmpcnut,12/12/2022 19:30,9,<0>,,<-1>,,<-1>
gtmpcnut,12/12/2022 22:00,4,<0>,,<-1>,,<-1>
gtmpcnut,12/13/2022 0:30,6,<0>,,<-1>,,<-1>
gtmpcnut,12/13/2022 3:00,16,<0>,,<-1>,,<-1>
gtmpcnut,12/13/2022 5:30,,<-2> [GDM] (CSM),,<-1>,,<-1>
gtmpcnut,12/13/2022 8:00,,<-2> [GDM] (CSM),,<-1>,,<-1>
gtmpcnut,12/13/2022 10:30,,<-2> [GDM] (CSM),,<-1>,,<-1>
gtmfmnut,1/9/2023 9:50,5,<0>,,<-1>,,<-2>
gtmfmnut,1/9/2023 9:53,3,<0>,,<-1>,,<-2>
gtmssnut,1/9/2023 10:50,11,<0>,,<-1>,1.4,<0>
gtmssnut,1/9/2023 10:53,14,<0>,,<-1>,1.4,<0>
gtmpinut,1/9/2023 12:20,6,<0>,,<-1>,1.2,<0>
gtmpinut,1/9/2023 12:23,7,<0>,,<-1>,1.2,<0>
gtmpcnut,1/9/2023 13:18,7,<0>,,<-1>,1,<0>
gtmpcnut,1/9/2023 13:20,9,<1> (CSM),,<-1>,1,<0>
gtmpcnut,1/23/2023 9:30,6,<0>,,<-1>,,<-1>
gtmpcnut,1/23/2023 12:00,18,<0>,,<-1>,,<-1>
gtmpcnut,1/23/2023 14:30,14,<0>,,<-1>,,<-1>
gtmpcnut,1/23/2023 17:00,8,<0>,,<-1>,,<-1>
gtmpcnut,1/23/2023 19:30,4,<0>,,<-1>,,<-1>
gtmpcnut,1/23/2023 22:00,4,<0>,,<-1>,,<-1>
gtmpcnut,1/24/2023 0:30,8,<0>,,<-1>,,<-1>
gtmpcnut,1/24/2023 3:00,9,<0>,,<-1>,,<-1>
gtmpcnut,1/24/2023 5:30,6,<0>,,<-1>,,<-1>
gtmpcnut,1/24/2023 8:00,6,<0>,,<-1>,,<-1>
gtmpcnut,1/24/2023 10:30,6,<0>,,<-1>,,<-1>
gtmfmnut,2/7/2023 9:42,12,<0>,,<-1>,1.4,<0>
gtmfmnut,2/7/2023 9:44,12,<0>,,<-1>,1.4,<0>
gtmssnut,2/7/2023 10:44,14,<0>,,<-1>,1.9,<0>
gtmssnut,2/7/2023 10:46,13,<0>,,<-1>,1.9,<0>
gtmpinut,2/7/2023 12:00,12,<0>,,<-1>,1.6,<0>
gtmpinut,2/7/2023 12:02,12,<0>,,<-1>,1.6,<0>
gtmpcnut,2/7/2023 12:50,11,<0>,,<-1>,0.8,<0>
gtmpcnut,2/7/2023 12:52,10,<0>,,<-1>,0.8,<0>
gtmpcnut,2/20/2023 9:30,15,<0>,,<-1>,,<-1>
gtmpcnut,2/20/2023 12:00,84,<0>,,<-1>,,<-1>
gtmpcnut,2/20/2023 14:30,14,<0>,,<-1>,,<-1>
gtmpcnut,2/20/2023 17:00,11,<0>,,<-1>,,<-1>
gtmpcnut,2/20/2023 19:30,6,<0>,,<-1>,,<-1>
gtmpcnut,2/20/2023 22:00,10,<0>,,<-1>,,<-1>
gtmpcnut,2/21/2023 0:30,8,<0>,,<-1>,,<-1>
gtmpcnut,2/21/2023 3:00,29,<0>,,<-1>,,<-1>
gtmpcnut,2/21/2023 5:30,5,<0>,,<-1>,,<-1>
gtmpcnut,2/21/2023 8:00,3,<0>,,<-1>,,<-1>
gtmpcnut,2/21/2023 10:30,10,<0>,,<-1>,,<-1>
gtmfmnut,3/7/2023 9:14,7,<0>,,<-1>,1.45,<0>
gtmfmnut,3/7/2023 9:16,8,<0>,,<-1>,1.45,<0>
gtmssnut,3/7/2023 10:32,13,<0>,,<-1>,1,<0>
gtmssnut,3/7/2023 10:34,14,<0>,,<-1>,1,<0>
gtmpinut,3/7/2023 11:56,25,<0>,,<-1>,0.7,<0>
gtmpinut,3/7/2023 11:58,23,<0>,,<-1>,0.7,<0>
gtmpcnut,3/7/2023 12:41,12,<1> (CSM),,<-1>,0.8,<0>
gtmpcnut,3/7/2023 12:43,12,<0>,,<-1>,0.8,<0>
gtmpcnut,3/20/2023 8:45,26,<0>,,<-1>,,<-1>
gtmpcnut,3/20/2023 11:15,10,<0>,,<-1>,,<-1>
gtmpcnut,3/20/2023 13:45,11,<0>,,<-1>,,<-1>
gtmpcnut,3/20/2023 16:15,6,<0>,,<-1>,,<-1>
gtmpcnut,3/20/2023 18:45,8,<0>,,<-1>,,<-1>
gtmpcnut,3/20/2023 21:15,13,<0>,,<-1>,,<-1>
gtmpcnut,3/20/2023 23:45,8,<0>,,<-1>,,<-1>
gtmpcnut,3/21/2023 2:15,9,<0>,,<-1>,,<-1>
gtmpcnut,3/21/2023 4:45,4,<0>,,<-1>,,<-1>
gtmpcnut,3/21/2023 7:15,4,<0>,,<-1>,,<-1>
gtmpcnut,3/21/2023 9:45,28,<0>,,<-1>,,<-1>
gtmfmnut,4/4/2023 8:08,7,<1> (CSM),,<-1>,1.6,<0>
gtmfmnut,4/4/2023 8:10,7,<0>,,<-1>,1.6,<0>
gtmssnut,4/4/2023 9:15,8,<0>,,<-1>,1.2,<0>
gtmssnut,4/4/2023 9:16,9,<0>,,<-1>,1.2,<0>
gtmpinut,4/4/2023 10:46,11,<0>,,<-1>,1.12,<0>
gtmpinut,4/4/2023 10:48,10,<0>,,<-1>,1.12,<0>
gtmpcnut,4/4/2023 11:15,15,<0>,,<-1>,0.8,<0>
gtmpcnut,4/4/2023 11:17,14,<0>,,<-1>,0.8,<0>
gtmpcnut,4/17/2023 8:45,13,<0>,,<-1>,,<-1>
gtmpcnut,4/17/2023 11:15,14,<0>,,<-1>,,<-1>
gtmpcnut,4/17/2023 13:45,13,<0>,,<-1>,,<-1>
gtmpcnut,4/17/2023 16:15,12,<0>,,<-1>,,<-1>
gtmpcnut,4/17/2023 18:45,18,<0>,,<-1>,,<-1>
gtmpcnut,4/17/2023 21:15,30,<0>,,<-1>,,<-1>
gtmpcnut,4/17/2023 23:45,27,<0>,,<-1>,,<-1>
gtmpcnut,4/18/2023 2:15,10,<0>,,<-1>,,<-1>
gtmpcnut,4/18/2023 4:45,8,<0>,,<-1>,,<-1>
gtmpcnut,4/18/2023 7:15,16,<0>,,<-1>,,<-1>
gtmpcnut,4/18/2023 9:45,26,<0>,,<-1>,,<-1>
gtmfmnut,5/2/2023 7:44,23,<1> (CSM),,<-1>,0.9,<0>
gtmfmnut,5/2/2023 7:46,22,<0>,,<-1>,0.9,<0>
gtmssnut,5/2/2023 8:50,22,<0>,,<-1>,1,<0>
gtmssnut,5/2/2023 8:52,21,<0>,,<-1>,1,<0>
gtmpcnut,5/2/2023 9:38,22,<0>,,<-1>,0.35,<0>
gtmpcnut,5/2/2023 9:40,21,<0>,,<-1>,0.35,<0>
gtmpinut,5/2/2023 10:11,31,<0>,,<-1>,0.7,<0>
gtmpinut,5/2/2023 10:13,33,<0>,,<-1>,0.7,<0>
gtmpcnut,5/15/2023 8:45,27,<0>,,<-1>,,<-1>
gtmpcnut,5/15/2023 11:15,23,<0>,,<-1>,,<-1>
gtmpcnut,5/15/2023 13:45,12,<0>,,<-1>,,<-1>
gtmpcnut,5/15/2023 16:15,22,<0>,,<-1>,,<-1>
gtmpcnut,5/15/2023 18:45,105,<0>,,<-1>,,<-1>
gtmpcnut,5/15/2023 21:15,32,<0>,,<-1>,,<-1>
gtmpcnut,5/15/2023 23:45,48,<0>,,<-1>,,<-1>
gtmpcnut,5/16/2023 2:15,20,<0>,,<-1>,,<-1>
gtmpcnut,5/16/2023 4:45,29,<0>,,<-1>,,<-1>
gtmpcnut,5/16/2023 7:15,168,<0>,,<-1>,,<-1>
gtmpcnut,5/16/2023 9:45,40,<0>,,<-1>,,<-1>
gtmfmnut,6/5/2023 9:15,12,<0>,,<-1>,0.9,<0>
gtmfmnut,6/5/2023 9:17,14,<0>,,<-1>,0.9,<0>
gtmssnut,6/5/2023 10:20,11,<0>,,<-1>,1.1,<0>
gtmssnut,6/5/2023 10:22,12,<0>,,<-1>,1.1,<0>
gtmpcnut,6/5/2023 12:13,18,<0>,,<-1>,0.7,<0>
gtmpcnut,6/5/2023 12:15,17,<0>,,<-1>,0.7,<0>
gtmpinut,6/5/2023 12:17,17,<0>,,<-1>,0.85,<0>
gtmpinut,6/5/2023 12:19,18,<0>,,<-1>,0.85,<0>
gtmpcnut,6/19/2023 9:00,20,<0>,,<-1>,,<-1>
gtmpcnut,6/19/2023 11:30,24,<0>,,<-1>,,<-1>
gtmpcnut,6/19/2023 14:00,22,<0>,,<-1>,,<-1>
gtmpcnut,6/19/2023 16:30,14,<0>,,<-1>,,<-1>
gtmpcnut,6/19/2023 19:00,13,<0>,,<-1>,,<-1>
gtmpcnut,6/19/2023 21:30,24,<0>,,<-1>,,<-1>
gtmpcnut,6/20/2023 0:00,33,<0>,,<-1>,,<-1>
gtmpcnut,6/20/2023 2:30,34,<0>,,<-1>,,<-1>
gtmpcnut,6/20/2023 5:00,25,<0>,,<-1>,,<-1>
gtmpcnut,6/20/2023 7:30,21,<0>,,<-1>,,<-1>
gtmpcnut,6/20/2023 10:00,20,<0>,,<-1>,,<-1>
gtmpcnut,7/18/2023 9:00,4,<0>,,<-1>,,<-1>
gtmfmnut,7/18/2023 9:15,6,<0>,,<-1>,0.9,<0>
gtmfmnut,7/18/2023 9:18,6,<0>,,<-1>,0.9,<0>
gtmssnut,7/18/2023 10:15,8,<0>,,<-1>,0.82,<0>
gtmssnut,7/18/2023 10:16,8,<0>,,<-1>,0.82,<0>
gtmpinut,7/18/2023 11:17,8,<0>,,<-1>,0.34,<0>
gtmpinut,7/18/2023 11:19,6,<0>,,<-1>,0.34,<0>
gtmpcnut,7/18/2023 11:30,13,<0>,,<-1>,,<-1>
gtmpcnut,7/18/2023 12:14,15,<0>,,<-1>,0.4,<0>
gtmpcnut,7/18/2023 12:17,16,<0>,,<-1>,0.4,<0>
gtmpcnut,7/18/2023 14:00,17,<0>,,<-1>,,<-1>
gtmpcnut,7/18/2023 16:30,21,<0>,,<-1>,,<-1>
gtmpcnut,7/18/2023 19:00,16,<0>,,<-1>,,<-1>
gtmpcnut,7/18/2023 21:30,18,<0>,,<-1>,,<-1>
gtmpcnut,7/19/2023 0:00,17,<0>,,<-1>,,<-1>
gtmpcnut,7/19/2023 2:30,15,<0>,,<-1>,,<-1>
gtmpcnut,7/19/2023 5:00,5,<0>,,<-1>,,<-1>
gtmpcnut,7/19/2023 7:30,10,<0>,,<-1>,,<-1>
gtmpcnut,7/19/2023 10:00,12,<0>,,<-1>,,<-1>
gtmfmnut,8/1/2023 8:40,12,<1> (CSM),,<-1>,1.05,<0>
gtmfmnut,8/1/2023 8:42,12,<0>,,<-1>,1.05,<0>
gtmssnut,8/1/2023 9:36,12,<0>,,<-1>,0.9,<0>
gtmssnut,8/1/2023 9:39,12,<0>,,<-1>,0.9,<0>
gtmpinut,8/1/2023 10:40,20,<0>,,<-1>,0.6,<0>
gtmpinut,8/1/2023 10:42,19,<0>,,<-1>,0.6,<0>
gtmpcnut,8/1/2023 11:48,10,<0>,,<-1>,0.3,<0>
gtmpcnut,8/1/2023 11:52,7,<0>,,<-1>,0.3,<0>
gtmpcnut,8/14/2023 8:30,24,<0>,,<-1>,,<-1>
gtmpcnut,8/14/2023 11:00,21,<0>,,<-1>,,<-1>
gtmpcnut,8/14/2023 13:30,17,<0>,,<-1>,,<-1>
gtmpcnut,8/14/2023 16:00,12,<0>,,<-1>,,<-1>
gtmpcnut,8/14/2023 18:30,19,<0>,,<-1>,,<-1>
gtmpcnut,8/14/2023 21:00,27,<0>,,<-1>,,<-1>
gtmpcnut,8/14/2023 23:30,24,<0>,,<-1>,,<-1>
gtmpcnut,8/15/2023 2:00,15,<0>,,<-1>,,<-1>
gtmpcnut,8/15/2023 4:30,8,<0>,,<-1>,,<-1>
gtmpcnut,8/15/2023 7:00,17,<0>,,<-1>,,<-1>
gtmpcnut,8/15/2023 9:30,77,<0>,,<-1>,,<-1>
gtmfmnut,9/12/2023 7:13,6,<0>,,<-1>,1.7,<0>
gtmfmnut,9/12/2023 7:14,7,<0>,,<-1>,1.7,<0>
gtmssnut,9/12/2023 8:11,8,<0>,,<-1>,1.3,<0>
gtmssnut,9/12/2023 8:13,7,<0>,,<-1>,1.3,<0>
gtmpinut,9/12/2023 9:18,8,<0>,,<-1>,1.2,<0>
gtmpinut,9/12/2023 9:20,9,<0>,,<-1>,1.2,<0>
gtmpcnut,9/12/2023 10:32,18,<0>,,<-1>,0.6,<0>
gtmpcnut,9/12/2023 10:36,18,<1> (CSM),,<-1>,0.6,<0>
gtmpcnut,9/26/2023 8:30,21,<0>,,<-1>,,<-1>
gtmpcnut,9/26/2023 11:00,20,<0>,,<-1>,,<-1>
gtmpcnut,9/26/2023 13:30,8,<0>,,<-1>,,<-1>
gtmpcnut,9/26/2023 16:00,7,<0>,,<-1>,,<-1>
gtmpcnut,9/26/2023 18:30,20,<0>,,<-1>,,<-1>
gtmpcnut,9/26/2023 21:00,24,<0>,,<-1>,,<-1>
gtmpcnut,9/26/2023 23:30,23,<0>,,<-1>,,<-1>
gtmpcnut,9/27/2023 2:00,23,<0>,,<-1>,,<-1>
gtmpcnut,9/27/2023 4:30,18,<0>,,<-1>,,<-1>
gtmpcnut,9/27/2023 7:00,18,<0>,,<-1>,,<-1>
gtmpcnut,9/27/2023 9:30,21,<0>,,<-1>,,<-1>
gtmfmnut,10/16/2023 9:45,8,<0>,,<-1>,0.6,<0>
gtmfmnut,10/16/2023 9:48,8,<0>,,<-1>,0.6,<0>
gtmssnut,10/16/2023 11:09,12,<0>,,<-1>,1.1,<0>
gtmssnut,10/16/2023 11:10,13,<0>,,<-1>,1.1,<0>
gtmpcnut,10/16/2023 12:05,8,<0>,,<-1>,0.2,<0>
gtmpcnut,10/16/2023 12:08,9,<0>,,<-1>,0.2,<0>
gtmpinut,10/16/2023 12:29,12,<0>,,<-1>,0.7,<0>
gtmpinut,10/16/2023 12:31,12,<0>,,<-1>,0.7,<0>
gtmpcnut,10/30/2023 8:45,8,<0>,,<-1>,,<-1>
gtmpcnut,10/30/2023 11:15,26,<0>,,<-1>,,<-1>
gtmpcnut,10/30/2023 13:45,4,<0>,,<-1>,,<-1>
gtmpcnut,10/30/2023 16:15,13,<0>,,<-1>,,<-1>
gtmpcnut,10/30/2023 18:45,7,<0>,,<-1>,,<-1>
gtmpcnut,10/30/2023 21:15,6,<0>,,<-1>,,<-1>
gtmpcnut,10/30/2023 23:45,16,<0>,,<-1>,,<-1>
gtmpcnut,10/31/2023 2:15,15,<0>,,<-1>,,<-1>
gtmpcnut,10/31/2023 4:45,10,<0>,,<-1>,,<-1>
gtmpcnut,10/31/2023 7:15,4,<0>,,<-1>,,<-1>
gtmpcnut,10/31/2023 9:45,19,<0>,,<-1>,,<-1>
gtmfmnut,11/7/2023 10:34,7,<0>,,<-1>,1.4,<0>
gtmfmnut,11/7/2023 10:35,8,<1> (CSM),,<-1>,1.4,<0>
gtmssnut,11/7/2023 11:41,11,<0>,,<-1>,1.1,<0>
gtmssnut,11/7/2023 11:44,7,<0>,,<-1>,1.1,<0>
gtmpcnut,11/7/2023 12:58,4,<0>,,<-1>,0.45,<0>
gtmpcnut,11/7/2023 12:59,4,<0>,,<-1>,0.45,<0>
gtmpinut,11/7/2023 13:10,15,<0>,,<-1>,0.95,<0>
gtmpinut,11/7/2023 13:10,14,<0>,,<-1>,0.95,<0>
gtmpcnut,11/27/2023 9:30,24,<0>,,<-1>,,<-1>
gtmpcnut,11/27/2023 12:00,14,<0>,,<-1>,,<-1>
gtmpcnut,11/27/2023 14:30,29,<0>,,<-1>,,<-1>
gtmpcnut,11/27/2023 17:00,7,<0>,,<-1>,,<-1>
gtmpcnut,11/27/2023 19:30,5,<1> (CSM),,<-1>,,<-1>
gtmpcnut,11/27/2023 22:00,22,<0>,,<-1>,,<-1>
gtmpcnut,11/28/2023 0:30,17,<0>,,<-1>,,<-1>
gtmpcnut,11/28/2023 3:00,9,<0>,,<-1>,,<-1>
gtmpcnut,11/28/2023 5:30,5,<0>,,<-1>,,<-1>
gtmpcnut,11/28/2023 8:00,8,<0>,,<-1>,,<-1>
gtmpcnut,11/28/2023 10:30,19,<0>,,<-1>,,<-1>
gtmpcnut,12/11/2023 9:30,16,<0>,,<-1>,,<-1>
gtmpcnut,12/11/2023 12:00,10,<0>,,<-1>,,<-1>
gtmpcnut,12/11/2023 14:30,7,<0>,,<-1>,,<-1>
gtmpcnut,12/11/2023 17:00,5,<0>,,<-1>,,<-1>
gtmpcnut,12/11/2023 19:30,6,<0>,,<-1>,,<-1>
gtmpcnut,12/11/2023 22:00,6,<0>,,<-1>,,<-1>
gtmpcnut,12/12/2023 0:30,4,<0>,,<-1>,,<-1>
gtmpcnut,12/12/2023 3:00,5,<0>,,<-1>,,<-1>
gtmpcnut,12/12/2023 5:30,,<-2> [GDM] (CSM),,<-1>,,<-1>
gtmpcnut,12/12/2023 8:00,6,<0>,,<-1>,,<-1>
gtmpcnut,12/12/2023 10:30,,<-2> [GDM] (CSM),,<-1>,,<-1>
gtmfmnut,12/12/2023 8:13,18,<0>,,<-1>,0.7,<0>
gtmfmnut,12/12/2023 8:15,16,<0>,,<-1>,0.7,<0>
gtmssnut,12/12/2023 9:32,14,<0>,,<-1>,1,<0>
gtmssnut,12/12/2023 9:34,16,<0>,,<-1>,1,<0>
gtmpinut,12/12/2023 11:15,12,<0>,,<-1>,0.4,<0>
gtmpinut,12/12/2023 11:17,11,<0>,,<-1>,0.4,<0>
gtmpcnut,12/12/2023 11:24,8,<0>,,<-1>,0.75,<0>
gtmpcnut,12/12/2023 11:29,8,<1> (CSM),,<-1>,0.75,<0>
gtmfmnut,1/10/2024 10:02,15,<0>,,<-1>,0.9,<0>
gtmfmnut,1/10/2024 10:04,14,<0>,,<-1>,0.9,<0>
gtmssnut,1/10/2024 11:41,26,<0>,,<-1>,0.6,<0>
gtmssnut,1/10/2024 11:44,28,<0>,,<-1>,0.6,<0>
gtmpcnut,1/10/2024 11:59,9,<0>,,<-1>,0.5,<0>
gtmpcnut,1/10/2024 12:01,9,<1> (CSM),,<-1>,0.5,<0>
gtmpinut,1/10/2024 13:35,27,<0>,,<-1>,0.4,<0>
gtmpinut,1/10/2024 13:37,26,<1> (CSM),,<-1>,0.4,<0>
gtmpcnut,1/23/2024 9:30,4,<0>,,<-1>,,<-1>
gtmpcnut,1/23/2024 12:00,2,<0>,,<-1>,,<-1>
gtmpcnut,1/23/2024 14:30,2,<0>,,<-1>,,<-1>
gtmpcnut,1/23/2024 17:00,3,<0>,,<-1>,,<-1>
gtmpcnut,1/23/2024 19:30,5,<0>,,<-1>,,<-1>
gtmpcnut,1/23/2024 22:00,3,<0>,,<-1>,,<-1>
gtmpcnut,1/24/2024 0:30,2,<0>,,<-1>,,<-1>
gtmpcnut,1/24/2024 3:00,2,<0>,,<-1>,,<-1>
gtmpcnut,1/24/2024 5:30,3,<0>,,<-1>,,<-1>
gtmpcnut,1/24/2024 8:00,2,<-4> [SBL],,<-1>,,<-1>
gtmpcnut,1/24/2024 10:30,6,<0>,,<-1>,,<-1>
gtmfmnut,2/8/2024 8:24,30,<0>,,<-1>,0.6,<0>
gtmfmnut,2/8/2024 8:26,28,<0>,,<-1>,0.6,<0>
gtmssnut,2/8/2024 9:52,22,<0>,,<-1>,0.7,<0>
gtmssnut,2/8/2024 9:55,18,<0>,,<-1>,0.7,<0>
gtmpcnut,2/8/2024 11:25,10,<0>,,<-1>,0.9,<0>
gtmpcnut,2/8/2024 11:28,11,<0>,,<-1>,0.9,<0>
gtmpinut,2/8/2024 11:34,22,<0>,,<-1>,0.7,<0>
gtmpinut,2/8/2024 11:37,21,<0>,,<-1>,0.7,<0>
